WISE Name,Catalog,GLong<br>(deg.),GLat<br>(deg.),Radius<br>(arcsec.),HII Region,Membership,VLSR<br>(km/s),Author,VLSR (Mol.)<br>(km/s),Molecule,KDAR,Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,RGal<br>(kpc),z<br>(pc),GLIMPSE 8um<br>(Jy),WISE 12um<br>(Jy),WISE 22um<br>(Jy),MIPSGAL 24um<br>(Jy),Hi-Gal 70um<br>(Jy),Hi-Gal 160um<br>(Jy),HRDS 3cm<br>(Jy),MAGPIS 20cm<br>(Jy),VGPS 21cm<br>(Jy)
G310.961-00.384,Q,310.961,-0.384,25,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G310.983+00.404,K,310.983,0.405,276,G310.994+00.389; RCW82,G310.994+00.389; RCW82,-51.0,Caswell Haynes (1987),,,N,04.4,00.1,Visible/Kin,06.5,0030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.003-00.355,K,311.003,-0.354,122,ATCA292,,33.20,Wenger et al. (2019),34.5,90GHz,F,14.4,01.2,OG/Kin,10.9,-088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.015+00.210,C,311.015,0.210,69,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.034+00.379,C,311.034,0.380,31,,,,,-54.8,CS,T,05.6,00.1,TP/Kin (Mol),06.4,0036,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.039+00.075,Q,311.039,0.076,25,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.050+00.694,C,311.050,0.694,62,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.085-00.035,C,311.085,-0.034,150,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.137-00.235,K,311.137,-0.234,38,SHRDS418,,44.20,Wenger et al. (2019),,,F,15.6,01.2,OG/Kin,11.9,-063,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.138-00.278,K,311.138,-0.278,355,G311.114-00.270,,36.0,Caswell Haynes (1987),,,F,14.7,01.2,OG/Kin,11.1,-071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.157-00.039,Q,311.157,-0.039,33,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.167+00.049,C,311.167,0.049,227,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.178-00.399,C,311.178,-0.399,46,,,,,-47.3,CS,T,05.6,02.5,TP/Kin (Mol),06.6,-038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.187+00.748,Q,311.187,0.749,80,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.200-00.073,C,311.200,-0.072,206,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.205+00.646,Q,311.205,0.646,31,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.216+00.762,K,311.216,0.763,346,G311.197+00.752,,-57.0,Caswell Haynes (1987),,,T,05.6,00.1,TP/Kin,06.4,0074,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.223+00.487,Q,311.223,0.487,66,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.302-00.456,C,311.302,-0.455,97,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.313-00.505,C,311.313,-0.504,74,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.386+00.649,Q,311.386,0.650,42,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.390-00.483,C,311.390,-0.483,32,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.396+00.583,C,311.396,0.583,641,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.425+00.598,K,311.425,0.598,62,ATCA301,,-43.80,Wenger et al. (2019),-49.7,CS,T,05.6,02.6,TP/Kin,06.8,0058,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.440+00.424,C,311.440,0.425,36,,,,,-36.2,13CO,,,,,07.0,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.471+00.106,C,311.471,0.107,141,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.473-00.204,Q,311.473,-0.204,28,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.484-00.396,G,311.484,-0.396,118,,G311.497-00.483,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.484+00.361,K,311.484,0.361,81,G311.489+00.368,,-59.0,Caswell Haynes (1987),,,T,05.6,00.1,TP/Kin,06.4,0035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.489+00.394,K,311.489,0.394,185,G311.489+00.368,,-59.0,Caswell Haynes (1987),-60.1,13CO,T,05.6,00.1,TP/Kin,06.4,0038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.501-00.465,K,311.501,-0.464,226,G311.497-00.483,G311.497-00.483,-47.0,Caswell Haynes (1987),-50.4,13CO,T,05.6,02.4,TP/Kin,06.6,-045,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.540+00.319,Q,311.540,0.320,57,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.551-00.584,G,311.551,-0.583,82,,G311.619-00.599,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.563+00.239,C,311.563,0.239,27,,,,,2.1,CS,F,11.6,00.8,OG (Mol)/Kin,08.7,0048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.575+00.239,K,311.575,0.239,28,ATCA306,,1.50,Wenger et al. (2019),2.1,CS,F,11.6,00.8,OG/Kin,08.7,0048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.581-00.593,K,311.581,-0.592,67,SHRDS1101G,,34.70,Wenger et al. (2019),,,F,14.7,01.2,OG/Kin,11.0,-151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.589-00.485,Q,311.589,-0.484,18,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.593-00.494,Q,311.593,-0.493,19,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.597-00.635,Q,311.597,-0.634,31,,G311.619-00.599,,,35.0,13CO,F,14.7,01.2,OG (Mol)/Kin,11.1,-162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.598+00.272,Q,311.598,0.273,21,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.599-00.469,Q,311.599,-0.469,34,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.606-00.638,K,311.606,-0.638,24,G311.606-00.638,,33.70,Wenger et al. (2019),35.0,13CO,F,14.6,01.2,OG/Kin,10.9,-162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.621+00.295,K,311.621,0.296,32,G311.629+00.289,G311.629+00.289,-56.30,Wenger et al. (2019),-56.2,CS,T,05.6,00.1,TP/Kin,06.4,0029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.622-00.491,Q,311.622,-0.491,32,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.629-00.260,Q,311.629,-0.260,22,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.629+00.277,Q,311.629,0.278,15,,G311.629+00.289,,,-56.2,CS,T,05.6,00.2,TP/Kin (Mol),06.4,0027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.629+00.289,K,311.629,0.290,29,G311.629+00.289,G311.629+00.289,-56.30,Wenger et al. (2019),-56.2,CS,T,05.6,00.1,TP/Kin,06.4,0028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.638+00.301,Q,311.638,0.301,31,,G311.629+00.289,,,-48.2,13CO,F,07.5,01.2,HIEA/Kin,06.6,0039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.639-00.627,K,311.639,-0.627,262,G311.619-00.599,G311.619-00.599,32.0,Caswell Haynes (1987),,,F,14.4,01.2,OG/Kin,10.8,-157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.644-00.379,C,311.644,-0.379,35,,,,,35.1,CS,F,14.7,01.2,OG (Mol)/Kin,11.1,-097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.645+00.207,Q,311.645,0.207,20,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.648+01.540,C,311.648,1.541,63,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.667-00.409,C,311.667,-0.408,133,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.669+01.229,C,311.669,1.230,401,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.673-00.323,Q,311.673,-0.322,26,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.692-00.270,Q,311.692,-0.270,17,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.696-00.392,C,311.696,-0.392,22,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.746+01.891,C,311.746,1.891,84,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.747+00.164,C,311.747,0.164,275,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.758+00.087,Q,311.758,0.088,39,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.794+00.084,Q,311.794,0.085,36,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.809-00.309,K,311.809,-0.308,253,SHRDS1103G,,-37.10,Wenger et al. (2019),,,N,02.7,00.7,Visible/Kin,07.0,-014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.822+00.044,C,311.822,0.044,140,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.839-00.750,Q,311.839,-0.749,15,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.841-00.219,K,311.841,-0.218,58,G311.841-00.219,,24.80,Wenger et al. (2019),,,F,13.7,01.1,OG/Kin,10.2,-052,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.843-00.261,Q,311.843,-0.260,27,,G311.866-00.238,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.844+00.857,Q,311.844,0.857,41,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.852-01.212,C,311.852,-1.211,245,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.866-00.238,K,311.866,-0.237,61,G311.866-00.238,G311.866-00.238,23.30,Wenger et al. (2019),,,F,13.6,01.1,OG/Kin,10.1,-056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.886-00.212,Q,311.886,-0.212,23,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.893+00.086,K,311.893,0.087,186,G311.894+00.100,,-47.0,Caswell Haynes (1987),-50.6,CS,T,05.7,02.4,TP/Kin,06.6,0008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.908-00.279,G,311.908,-0.279,191,,G311.866-00.238,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.919+00.204,K,311.919,0.205,156,G311.922+00.229,,-45.0,Caswell Haynes (1987),-50.3,NH3,F,07.9,00.8,H2CO/Kin,06.7,0028,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.932-00.107,Q,311.932,-0.106,17,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.949-00.114,C,311.949,-0.113,50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.963-00.037,K,311.963,-0.036,212,ATCA316,,-54.50,Wenger et al. (2019),,,N,04.7,00.1,Visible/Kin,06.4,-002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G311.991+00.219,K,311.991,0.220,363,G311.922+00.229,,-45.0,Caswell Haynes (1987),,,,,,,06.7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.005-00.154,Q,312.005,-0.154,30,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.046-00.001,Q,312.046,-0.001,38,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.091+00.069,K,312.091,0.070,97,ATCA319,,-68.30,Wenger et al. (2019),,,N,05.7,00.1,Visible/Kin,06.3,0006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.100+00.283,Q,312.100,0.284,16,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.109-00.018,C,312.109,-0.017,212,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.110+00.311,K,312.110,0.311,105,G312.112+00.314,,-49.0,Caswell Haynes (1987),-48.4,CS,T,05.7,02.3,TP/Kin,06.6,0030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.128+00.209,C,312.128,0.209,105,,,,,-2.9,13CO,,,,,08.5,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.155-00.314,C,312.155,-0.314,47,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.262+00.267,Q,312.262,0.267,30,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.296-00.427,C,312.296,-0.427,105,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.299-00.327,Q,312.299,-0.327,43,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.307-00.364,Q,312.307,-0.363,23,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.307+00.661,C,312.307,0.661,26,,,,,-10.2,CS,,,,,08.1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.307+00.669,C,312.307,0.669,22,,,,,-10.2,CS,,,,,08.1,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.317-00.429,Q,312.317,-0.428,36,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.325-00.357,C,312.325,-0.356,102,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.332-00.281,Q,312.332,-0.281,29,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.340+00.487,Q,312.340,0.488,22,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.367-00.395,C,312.367,-0.395,48,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.385-00.416,C,312.385,-0.416,71,,,,,-25.0,CS,,,,,07.4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.388-00.057,K,312.388,-0.057,86,ATCA326,,-60.80,Wenger et al. (2019),,,N,05.7,00.1,Visible/Kin,06.3,-005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.394-01.053,C,312.394,-1.053,139,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.438+00.507,Q,312.438,0.507,34,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.502-00.086,C,312.502,-0.085,44,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.527-00.266,C,312.527,-0.265,46,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.536+00.064,C,312.536,0.064,46,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.548-00.280,C,312.548,-0.280,42,,,,,-25.4,13CO,,,,,07.4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.571+00.405,C,312.571,0.405,171,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.591-00.503,Q,312.591,-0.502,37,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.591+00.210,K,312.591,0.211,129,ATCA332,,"-63.20 ; -32.10",Wenger et al. (2019),,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.598+00.048,K,312.598,0.049,47,ATCA333,,-67.10,Wenger et al. (2019),-62.7,CS,T,05.8,00.1,TP/Kin,06.3,0004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.614-01.902,C,312.614,-1.902,66,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.620+00.280,Q,312.620,0.280,34,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.675+00.048,K,312.675,0.048,109,ATCA335,,-62.70,Wenger et al. (2019),,,N,05.8,00.1,Visible/Kin,06.2,0004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.681-00.110,C,312.681,-0.110,210,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.706+00.012,K,312.706,0.013,95,ATCA337,,-68.60,Wenger et al. (2019),,,N,05.8,00.1,Visible/Kin,06.2,0001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.739-00.717,Q,312.739,-0.717,48,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.764+00.067,C,312.764,0.067,80,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.812-00.015,Q,312.812,-0.014,43,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.847-00.373,Q,312.847,-0.372,17,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.877-00.460,Q,312.877,-0.460,55,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.888-00.447,C,312.888,-0.447,116,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.950+00.261,K,312.950,0.261,87,G312.953-00.449,,-47.0,Caswell Haynes (1987),,,,,,,06.6,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G312.979-00.432,K,312.979,-0.432,201,ATCA341,,-48.30,Wenger et al. (2019),,,N,03.7,00.8,Visible/Kin,06.6,-027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.016-00.383,Q,313.016,-0.383,20,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.088+00.362,C,313.088,0.362,230,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.120-00.028,Q,313.120,-0.028,27,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.171-00.318,Q,313.171,-0.318,25,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.281-00.325,C,313.281,-0.324,181,,,,,-26.9,CS,,,,,07.3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.315-00.462,C,313.315,-0.462,87,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.411+00.127,G,313.411,0.128,503,,G313.446+00.176,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.425+00.219,Q,313.425,0.219,40,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.460+00.192,K,313.460,0.192,85,G313.446+00.176,G313.446+00.176,-5.0,Caswell Haynes (1987),-4.7,CS,F,11.5,00.8,H2CO/Kin,08.4,0038,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.492+00.319,C,313.492,0.319,71,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.509-00.502,Q,313.509,-0.502,23,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.511-01.124,Q,313.511,-1.123,114,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.570+00.125,Q,313.570,0.125,50,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.578+00.327,Q,313.578,0.327,59,,,,,-46.5,CS,,,,,06.6,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.592-01.166,Q,313.592,-1.166,147,,,,,-50.0,CS,,,,,06.5,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.602-00.512,C,313.602,-0.512,65,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.664-00.209,C,313.664,-0.209,87,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.671-00.105,K,313.671,-0.104,142,ATCA348,,-54.60,Wenger et al. (2019),,,N,04.3,00.1,Visible/Kin,06.3,-007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.680-00.394,Q,313.680,-0.394,19,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.681+00.097,Q,313.681,0.098,49,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.682+00.313,C,313.682,0.313,60,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.687-00.203,Q,313.687,-0.203,39,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.696-00.550,Q,313.696,-0.549,130,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.703-00.186,C,313.703,-0.186,60,,,,,-41.8,CS,,,,,06.8,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.724-00.519,Q,313.724,-0.519,43,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.736-00.503,Q,313.736,-0.502,27,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.754+00.115,C,313.754,0.115,75,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.760-00.860,Q,313.760,-0.859,56,,,,,-51.3,CS,,,,,06.5,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.790+00.705,K,313.790,0.706,116,G313.8+00.7,,-53.4,"Misanovic, Cram, Green (2002)",,,N,04.1,01.0,Visible/Kin,06.4,0050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.800+00.673,C,313.800,0.674,669,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.806+00.134,C,313.806,0.134,130,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.851-00.243,K,313.851,-0.242,70,ATCA355,,34.50,Wenger et al. (2019),,,F,15.2,01.2,OG/Kin,11.1,-064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.914-00.078,C,313.914,-0.078,52,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.923-00.321,Q,313.923,-0.321,27,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.949-00.037,C,313.949,-0.037,260,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.955+01.394,C,313.955,1.395,72,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G313.977+00.137,C,313.977,0.137,60,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.077+00.004,Q,314.077,0.004,38,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.078+00.483,K,314.078,0.484,351,G314.098+00.480,G314.098+00.480,-67.0,Caswell Haynes (1987),,,T,05.9,00.1,TP/Kin,06.1,0049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.123-00.105,G,314.123,-0.105,597,,G314.098+00.480,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.123+00.101,Q,314.123,0.102,57,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.128+00.070,Q,314.128,0.070,58,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.138+00.373,C,314.138,0.374,76,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.169+00.450,Q,314.169,0.451,68,,G314.098+00.480,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.175+00.502,Q,314.175,0.503,78,,G314.098+00.480,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
G314.184+00.265,K,314.184,0.266,258,G314.183+00.314,G314.183+00.314,-62.0,Caswell Haynes (1987),,,T,05.9,00.5,TP/Kin,06.1,0027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
